<<<<<<< HEAD
<<<<<<< HEAD
2025-06-06 16:31:21.328 [restartedMain] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2025-06-13 22:17:22.745 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 30, Action: VIEW_ORDER
2025-06-13 22:18:07.339 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-13 22:18:07.985 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-13 22:18:11.836 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 1, Action: VIEW_INVOICE_DETAILS
2025-06-13 22:18:12.051 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 1, Action: VIEW_INVOICE_DETAILS
2025-06-13 22:18:13.889 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 1, Action: VIEW_INVOICE_DETAILS
2025-06-13 22:18:14.009 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 1, Action: VIEW_ORDER
2025-06-13 22:18:22.647 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-13 22:18:23.183 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-13 22:18:27.118 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_INVOICE_DELETE_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 1, Action: DELETE_INVOICE
2025-06-13 22:18:27.374 [https-jsse-nio-8443-exec-2] ERROR com.secureops.security - SALES_INVOICE_DELETE_ERROR - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 1, Error: Cannot delete a paid invoice
2025-06-13 22:18:40.001 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 1900-01-01T00:30:20, EndDate: 2099-12-31T22:59:59, Action: VIEW_SALES_SUMMARY
2025-06-13 22:18:40.354 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-13 22:18:40.354 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 1900-01-01T00:30:20, EndDate: 2099-12-31T22:59:59, Action: VIEW_SALES_SUMMARY
2025-06-13 22:18:40.361 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-13 22:18:40.366 [https-jsse-nio-8443-exec-5] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-13 22:18:41.366 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-13 22:18:41.848 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-13 22:18:42.330 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 2024-12-31T23:00, EndDate: 2025-06-13T21:18:41.898, Action: VIEW_SALES_SUMMARY
2025-06-13 22:18:42.337 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-13 22:18:42.737 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 2024-12-31T23:00, EndDate: 2025-06-13T21:18:42.633, Action: VIEW_SALES_SUMMARY
2025-06-13 22:18:48.025 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_PRODUCTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_PRODUCTS
2025-06-13 22:18:48.252 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_PRODUCTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_PRODUCTS
2025-06-15 21:40:44.768 [restartedMain] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
2025-06-15 21:56:40.589 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - Login attempt from IP: 0:0:0:0:0:0:0:1 for account: a***@s***.com
2025-06-15 21:56:41.157 [https-jsse-nio-8443-exec-10] INFO  org.springframework.security.audit - User 'admin@secureops.com' logged in successfully
2025-06-15 21:56:41.225 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - Successful login - UserID: 1, Role: ADMIN, IP: 0:0:0:0:0:0:0:1
2025-06-15 21:58:30.328 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 1900-01-01T00:30:20, EndDate: 2099-12-31T22:59:59, Action: VIEW_SALES_SUMMARY
2025-06-15 21:58:30.566 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 1900-01-01T00:30:20, EndDate: 2099-12-31T22:59:59, Action: VIEW_SALES_SUMMARY
2025-06-15 21:58:30.601 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-15 21:58:30.602 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 21:58:30.617 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 21:58:31.072 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-15 21:58:31.298 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 21:58:31.447 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 21:58:31.510 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 2024-12-31T23:00, EndDate: 2025-06-15T20:58:31.090, Action: VIEW_SALES_SUMMARY
2025-06-15 21:58:31.815 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_SUMMARY_REPORT_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, StartDate: 2024-12-31T23:00, EndDate: 2025-06-15T20:58:31.744, Action: VIEW_SALES_SUMMARY
2025-06-15 21:58:36.224 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_CLIENTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_CLIENTS
2025-06-15 21:58:36.426 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_CLIENTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_CLIENTS
2025-06-15 21:59:43.640 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_CLIENT_CREATE_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: CREATE_CLIENT
2025-06-15 21:59:43.656 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_CLIENT_CREATED - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, ClientName: abdelilah belabed 
2025-06-15 21:59:44.049 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_CLIENT_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_CLIENT
2025-06-15 21:59:44.050 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_QUOTES_BY_CLIENT - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_QUOTES_BY_CLIENT
2025-06-15 21:59:44.051 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_ORDERS_BY_CLIENT_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_CLIENT_ORDERS
2025-06-15 21:59:44.079 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_INVOICES_BY_CLIENT - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_INVOICES_BY_CLIENT
2025-06-15 21:59:44.288 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_CLIENT_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_CLIENT
2025-06-15 21:59:47.753 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_CLIENTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_CLIENTS
2025-06-15 21:59:47.887 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_CLIENTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_CLIENTS
2025-06-15 21:59:51.361 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_ORDERS_BY_CLIENT_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_CLIENT_ORDERS
2025-06-15 21:59:51.433 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_CLIENT_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_CLIENT
2025-06-15 21:59:51.472 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_INVOICES_BY_CLIENT - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_INVOICES_BY_CLIENT
2025-06-15 21:59:51.601 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_QUOTES_BY_CLIENT - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_QUOTES_BY_CLIENT
2025-06-15 21:59:51.785 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_CLIENT_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, ClientId: 54, Action: VIEW_CLIENT
2025-06-15 22:00:00.171 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_CLIENTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_CLIENTS
2025-06-15 22:00:00.246 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_PRODUCTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_PRODUCTS
2025-06-15 22:00:00.330 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_CLIENTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_CLIENTS
2025-06-15 22:00:00.444 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_PRODUCTS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_PRODUCTS
2025-06-15 22:00:36.527 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_QUOTE_CREATE_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: CREATE_QUOTE
2025-06-15 22:00:36.578 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_QUOTE_CREATED - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, QuoteNumber: SO43
2025-06-15 22:00:36.728 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 22:00:36.851 [https-jsse-nio-8443-exec-5] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 22:00:43.078 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_QUOTE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, Action: VIEW_QUOTE
2025-06-15 22:00:43.173 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_QUOTE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, Action: VIEW_QUOTE
2025-06-15 22:00:46.977 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_QUOTE_STATUS_UPDATE - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, NewStatus: SENT, Action: UPDATE_QUOTE_STATUS
2025-06-15 22:00:54.441 [https-jsse-nio-8443-exec-5] INFO  com.secureops.security - SALES_QUOTE_STATUS_UPDATE - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, NewStatus: ACCEPTED, Action: UPDATE_QUOTE_STATUS
2025-06-15 22:00:59.145 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_QUOTE_CONVERT_TO_ORDER - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, Action: CONVERT_QUOTE_TO_ORDER
2025-06-15 22:00:59.336 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, Action: VIEW_ORDER
2025-06-15 22:00:59.453 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, Action: VIEW_ORDER
2025-06-15 22:01:01.953 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 22:01:02.204 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 22:01:08.982 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, Action: VIEW_ORDER
2025-06-15 22:01:09.202 [https-jsse-nio-8443-exec-5] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, Action: VIEW_ORDER
2025-06-15 22:01:13.540 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_ORDER_STATUS_UPDATE_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, NewStatus: IN_PROCESS, Action: UPDATE_ORDER_STATUS
2025-06-15 22:01:13.579 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_ORDER_STATUS_UPDATED - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, NewStatus: IN_PROCESS
2025-06-15 22:01:18.937 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_ORDER_STATUS_UPDATE_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, NewStatus: COMPLETED, Action: UPDATE_ORDER_STATUS
2025-06-15 22:01:18.975 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_ORDER_STATUS_UPDATED - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, NewStatus: COMPLETED
2025-06-15 22:01:23.712 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_CREATE_INVOICE_FROM_ORDER_REQUEST - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, Action: CREATE_INVOICE_FROM_ORDER
2025-06-15 22:01:23.769 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_INVOICE_CREATED_FROM_ORDER - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, InvoiceId: 57
2025-06-15 22:01:23.957 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, Action: VIEW_INVOICE_DETAILS
2025-06-15 22:01:24.040 [https-jsse-nio-8443-exec-7] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, Action: VIEW_INVOICE_DETAILS
2025-06-15 22:01:25.948 [https-jsse-nio-8443-exec-4] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 22:01:26.269 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 22:01:29.713 [https-jsse-nio-8443-exec-5] INFO  com.secureops.security - SALES_QUOTE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, Action: VIEW_QUOTE
2025-06-15 22:01:29.847 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_QUOTE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, Action: VIEW_QUOTE
2025-06-15 22:01:32.009 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_QUOTE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, QuoteId: 43, Action: VIEW_QUOTE
2025-06-15 22:01:46.926 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 22:01:47.085 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_QUOTES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_QUOTES
2025-06-15 22:01:47.787 [https-jsse-nio-8443-exec-5] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 22:01:47.942 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 22:01:50.118 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_ORDER_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, OrderId: 65, Action: VIEW_ORDER
2025-06-15 22:02:14.894 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-15 22:02:19.885 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 22:02:23.266 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_ORDERS_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_ORDERS
2025-06-15 22:02:23.260 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-15 22:02:24.327 [https-jsse-nio-8443-exec-8] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-15 22:02:24.707 [https-jsse-nio-8443-exec-10] INFO  com.secureops.security - SALES_INVOICES_LIST_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, Action: VIEW_ALL_INVOICES
2025-06-15 22:02:28.584 [https-jsse-nio-8443-exec-1] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, Action: VIEW_INVOICE_DETAILS
2025-06-15 22:02:28.677 [https-jsse-nio-8443-exec-3] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, Action: VIEW_INVOICE_DETAILS
2025-06-15 22:02:34.791 [https-jsse-nio-8443-exec-6] INFO  com.secureops.security - SALES_INVOICE_MARK_PAID - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, PaymentMethod: BANK_TRANSFER, Action: MARK_INVOICE_PAID
2025-06-15 22:02:34.865 [https-jsse-nio-8443-exec-9] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, Action: VIEW_INVOICE_DETAILS
2025-06-15 22:02:44.165 [https-jsse-nio-8443-exec-2] INFO  com.secureops.security - SALES_INVOICE_DETAIL_ACCESS - User: admin@secureops.com (ID: 1), IP: 0:0:0:0:0:0:0:1, InvoiceId: 57, Action: VIEW_INVOICE_DETAILS
